"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1708",3.04452243772342,"FV",4.29045944114839,9.0642735958414,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.24636808010246,7.24636808010246,"GasA","Ex","Y","SBrkr",7.24636808010246,0,0,7.24636808010246,0,0,2,0,3,0.693147180559945,"Gd",2.07944154167984,"Typ",0,"Attchd",2008,"RFn",2,625,"TA","TA","Y",5.32787616878958,4.84418708645859,0,0,0,0,0,5,2009,"WD","Normal",0
"1709",3.04452243772342,"FV",4.72738781871234,9.44200749423127,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",9,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",4.79579054559674,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,7.33367639565768,7.33367639565768,"GasA","Ex","Y","SBrkr",7.33367639565768,0,0,7.33367639565768,0,0,2,0,3,0.693147180559945,"Gd",2.07944154167984,"Typ",1,"Attchd",2008,"RFn",3,984,"TA","TA","Y",5.36129216570943,4.91998092582813,0,0,0,0,0,5,2009,"WD","Normal",0
"1710",3.04452243772342,"FV",4.33073334028633,8.92279162396964,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",5.47646355193151,"Gd","TA","PConc","Gd","TA","No","GLQ",3.2188758248682,"Unf",0,7.20711885620776,7.22475340576797,"GasA","Ex","Y","SBrkr",7.27862894232068,0,0,7.27862894232068,0,0,2,0,2,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2006,"RFn",2,692,"TA","TA","Y",0,4.94875989037817,0,0,0,0,0,6,2009,"WD","Normal",0
"1711",4.11087386417331,"FV",4.44265125649032,9.26898656740892,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",4.80402104473326,"Gd","TA","PConc","Ex","Gd","No","GLQ",6.52649485957079,"Unf",0,5.3890717298165,6.80350525760834,"GasA","Ex","Y","SBrkr",6.8134445995109,6.78784498230958,0,7.49331724886215,1,0,2,1,3,0.693147180559945,"Gd",2.19722457733622,"Typ",1,"Attchd",2006,"Fin",3,782,"TA","TA","Y",5.12989871492307,3.8286413964891,0,0,0,0,0,7,2009,"WD","Normal",0
"1712",3.04452243772342,"FV",4.18965474202643,9.00282407654767,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008,2009,"Hip","CompShg","VinylSd","VinylSd","BrkFace",5.66642668811243,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.51588908521513,7.51588908521513,"GasA","Ex","Y","SBrkr",7.51588908521513,0,0,7.51588908521513,0,0,2,0,3,0.693147180559945,"Gd",2.19722457733622,"Typ",1,"Attchd",2009,"Fin",2,517,"TA","TA","Y",0,5.17048399503815,0,0,0,0,0,10,2009,"New","Partial",0
"1713",3.04452243772342,"FV",4.45434729625351,9.27105910701089,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",7.26612877955645,"Unf",0,5.40717177146012,7.41034709782102,"GasA","Ex","Y","SBrkr",7.41637847919293,0,0,7.41637847919293,1,0,2,0,3,0.693147180559945,"Ex",2.19722457733622,"Typ",1,"Attchd",2006,"RFn",3,711,"TA","TA","Y",5.12989871492307,4.79579054559674,0,0,0,0,0,3,2009,"WD","Normal",0
"1714",3.04452243772342,"FV",4.23410650459726,9.07532216029809,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2003,2004,"Gable","CompShg","VinylSd","Wd Shng","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.64898455002478,"ALQ",5.88887795833288,6.04737217904628,7.34858753092759,"GasA","Ex","Y","SBrkr",7.34858753092759,0,0,7.34858753092759,1,0,2,0,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Attchd",2003,"RFn",2,588,"TA","TA","Y",5.26269018890489,4.48863636973214,0,0,0,0,0,8,2009,"WD","Normal",0
"1715",4.11087386417331,"FV",4.18965474202643,9.00307016981826,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.01859321449623,"Unf",0,5.99893656194668,6.70073110954781,"GasA","Ex","Y","SBrkr",6.70073110954781,6.73578001424233,0,7.41095187558364,1,0,2,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Attchd",2003,"RFn",2,628,"TA","TA","Y",0,3.8286413964891,0,0,0,0,0,3,2009,"WD","Normal",0
"1716",3.04452243772342,"RL",4.39444915467244,9.17014318222477,"Pave","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,6,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.10578612948127,7.10578612948127,"GasA","Ex","Y","SBrkr",7.10578612948127,0,0,7.10578612948127,0,0,1,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Detchd",2007,"RFn",2,576,"TA","TA","Y",0,5.18738580584075,0,0,0,0,0,4,2009,"WD","Normal",0
"1717",3.04452243772342,"RL",4.15888308335967,8.92279162396964,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","No","GLQ",4.00733318523247,"Unf",0,6.99209642741589,7.04053639021596,"GasA","Ex","Y","SBrkr",7.04053639021596,0,0,7.04053639021596,1,0,1,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Detchd",2006,"RFn",2,484,"TA","TA","Y",5.20948615284142,0,0,0,0,0,0,6,2009,"WD","Normal",0
"1718",3.04452243772342,"RL",4.15888308335967,8.92279162396964,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.05531284333975,7.05531284333975,"GasA","Ex","Y","SBrkr",7.05531284333975,0,0,7.05531284333975,0,0,1,1,3,0.693147180559945,"Gd",1.79175946922805,"Typ",0,"Attchd",2005.60252808989,"RFn",0,0,"Gd","TA","Y",0,3.93182563272433,0,0,0,0,0,8,2009,"WD","Normal",0
"1719",4.11087386417331,"RL",4.57471097850338,9.27134139353358,"Pave","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,6.7286286130847,6.7286286130847,"GasA","Ex","Y","SBrkr",6.77078942390898,6.84800527457636,0,7.50273821075485,0,0,2,1,3,0.693147180559945,"Gd",2.19722457733622,"Typ",0,"BuiltIn",2004,"RFn",2,478,"TA","TA","Y",4.99043258677874,4.52178857704904,0,0,0,0,0,1,2009,"WD","Normal",0
"1720",3.04452243772342,"RL",4.34380542185368,9.22444049635496,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",8,5,2004,2004,"Gable","Tar&Grv","VinylSd","VinylSd","BrkFace",5.57972982598622,"Gd","TA","PConc","Gd","TA","Gd","BLQ",6.24804287450843,"Rec",6.65286302935335,5.40717177146012,7.32184971378836,"GasA","Ex","Y","SBrkr",7.32184971378836,0,0,7.32184971378836,0,0,2,0,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Attchd",2004,"RFn",3,845,"TA","TA","Y",5.35185813347607,3.61091791264422,0,0,0,0,0,1,2009,"WD","Normal",0
"1721",3.04452243772342,"RL",4.15888308335967,9.47830431356186,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.01660968389422,7.01660968389422,"GasA","Ex","Y","SBrkr",7.01660968389422,0,0,7.01660968389422,0,0,1,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Detchd",2005,"Unf",2,576,"TA","TA","Y",5.51745289646471,4.63472898822964,0,0,0,0,0,5,2009,"WD","Normal",0
"1722",3.04452243772342,"RL",4.15888308335967,9.47830431356186,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.01660968389422,7.01660968389422,"GasA","Ex","Y","SBrkr",7.01660968389422,0,0,7.01660968389422,0,0,1,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Attchd",2005.60252808989,"RFn",0,0,"Gd","TA","Y",0,3.68887945411394,0,0,0,0,0,8,2009,"WD","Normal",0
"1723",3.04452243772342,"RL",4.11087386417331,9.42955621995241,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",6.72982407048948,"Unf",0,5.63121178182137,7.01660968389422,"GasA","Ex","Y","SBrkr",7.01660968389422,0,0,7.01660968389422,1,0,2,0,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Detchd",2004,"Unf",2,576,"TA","TA","Y",0,3.76120011569356,0,0,0,0,0,6,2009,"WD","Normal",0
"1724",3.04452243772342,"RL",4.12713438504509,8.89959435992585,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2008,2009,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.94875989037817,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.28000825288419,7.28000825288419,"GasA","Ex","Y","SBrkr",7.28000825288419,0,0,7.28000825288419,0,0,2,0,2,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Attchd",2008,"RFn",3,788,"TA","TA","Y",0,4.54329478227,0,0,0,0,0,2,2009,"New","Partial",0
"1725",4.11087386417331,"RL",3.78418963391826,9.34949343336876,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.89034912822175,"Gd","TA","PConc","Gd","TA","No","GLQ",6.45833828334479,"Unf",0,5.62401750618734,6.81783057145415,"GasA","Ex","Y","SBrkr",6.81783057145415,7.09837563859079,0,7.66058546170326,1,0,2,1,4,0.693147180559945,"Gd",2.19722457733622,"Typ",1,"Attchd",1997,"RFn",2,559,"TA","TA","Y",0,4.31748811353631,0,0,0,0,0,4,2009,"WD","Normal",0
"1726",4.11087386417331,"RL",4.26267987704132,8.94949495347796,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","Gd","PConc","Gd","Gd","No","GLQ",3.97029191355212,"Rec",5.89989735358249,5.99396142730657,6.70563909486,"GasA","Ex","Y","SBrkr",6.72623340235875,6.8001700683022,0,7.45645455517621,0,0,2,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Attchd",1992,"RFn",2,528,"TA","TA","Y",0,4.52178857704904,0,0,5.12989871492307,0,0,11,2009,"WD","Normal",0
"1727",4.79579054559674,"RL",3.93182563272433,8.87849740373863,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1990,1991,"Gable","CompShg","Plywood","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.19518732017871,7.19518732017871,"GasA","Gd","Y","SBrkr",7.19518732017871,0,0,7.19518732017871,0,0,2,0,2,0.693147180559945,"Gd",1.79175946922805,"Typ",0,"Attchd",1990,"RFn",2,542,"TA","TA","Y",0,4.11087386417331,0,0,0,0,0,2,2009,"WD","Normal",0
"1728",4.11087386417331,"RL",4.26267987704132,9.117127990254,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","2Story",7,5,1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","LwQ",3.61091791264422,"GLQ",6.3919171133926,4.81218435537242,6.62671774924902,"GasA","Ex","Y","SBrkr",6.62671774924902,6.6682282484174,0,7.34018683532012,1,0,2,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Attchd",1994,"RFn",2,495,"TA","TA","Y",4.94875989037817,3.49650756146648,0,0,0,0,0,10,2009,"WD","Normal",0
"1729",4.11087386417331,"RL",4.46062018938005,9.23746903936444,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,7,1986,1986,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.95582705760126,"TA","Gd","CBlock","Gd","TA","No","Rec",5.80513496891649,"Unf",0,5.84643877505772,6.51767127291227,"GasA","TA","Y","SBrkr",6.54965074223381,6.55535689181067,0,7.24494154633701,0,0,2,1,3,0.693147180559945,"TA",1.94591014905531,"Typ",0,"Attchd",1986,"RFn",2,465,"TA","TA","Y",0,3.89182029811063,0,0,0,0,0,7,2009,"WD","Normal",0
"1730",4.51085950651685,"RL",4.33073334028633,9.01808968410434,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","2Story",6,7,1981,1981,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","Slab","Gd","TA","No","Unf",0,"Unf",0,0,0,"GasA","TA","Y","SBrkr",6.87212810133899,6.82328612235569,0,7.54062152865715,0,0,2,0,4,1.09861228866811,"TA",2.19722457733622,"Typ",2,"Attchd",1981,"Unf",2,612,"TA","TA","Y",0,0,0,0,0,0,0,5,2009,"WD","Normal",0
"1731",3.04452243772342,"RL",4.15888308335967,9.18512512283512,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1962,1962,"Hip","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",4.23410650459726,"BLQ",6.78558764500793,3.36729582998647,6.88857245956536,"GasA","Gd","Y","SBrkr",6.88857245956536,0,0,6.88857245956536,1,0,1,0,3,0.693147180559945,"TA",1.79175946922805,"Typ",0,"Detchd",1969,"Unf",2,400,"TA","TA","Y",0,3.36729582998647,0,0,0,0,0,11,2009,"WD","Normal",0
"1732",3.04452243772342,"RL",4.28888605637678,9.04782144247841,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1961,1961,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",6.49375383985169,"Unf",0,5.32300997913841,6.76272950693188,"GasA","Ex","Y","SBrkr",6.76272950693188,0,0,6.76272950693188,1,0,1,0,3,0.693147180559945,"TA",1.79175946922805,"Typ",0,"Detchd",1982,"Unf",2,732,"TA","TA","Y",0,5.74620319054015,0,0,0,0,0,6,2009,"WD","Normal",0
"1733",3.04452243772342,"RL",4.28888605637678,9.11382947159534,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1961,1961,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.76272950693188,"Unf",0,0,6.76272950693188,"GasA","TA","Y","SBrkr",6.76272950693188,0,0,6.76272950693188,0,0,1,0,2,0.693147180559945,"TA",1.79175946922805,"Typ",0,"Attchd",1961,"Unf",1,440,"TA","TA","Y",5.06890420222023,0,0,0,0,0,0,7,2009,"WD","Normal",0
"1734",3.04452243772342,"RL",4.28888605637678,9.13959596745043,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec",6.30078579466324,"Unf",0,6.17586727010576,6.93244789157251,"GasA","Gd","Y","SBrkr",6.92853781816467,0,0,6.92853781816467,0,0,2,0,3,0.693147180559945,"TA",1.79175946922805,"Typ",0,"Attchd",1965,"Unf",1,288,"TA","TA","Y",5.14749447681345,0,0,0,0,0,0,5,2009,"Oth","Family",0
"1735",3.04452243772342,"RL",4.28888605637678,8.96085284532237,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,1963,1995,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","Gd","CBlock","TA","TA","No","ALQ",6.4377516497364,"Unf",0,5.66642668811243,6.81673588059497,"GasA","Ex","Y","SBrkr",6.81673588059497,0,0,6.81673588059497,1,0,1,0,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Attchd",1963,"RFn",1,300,"TA","TA","Y",0,0,0,0,0,0,0,10,2009,"WD","Normal",0
"1736",3.04452243772342,"RL",4.18965474202643,8.8750074860484,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1962,1962,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.11087386417331,"TA","TA","CBlock","TA","TA","No","LwQ",4.94875989037817,"BLQ",6.3818160174061,5.20948615284142,6.81673588059497,"GasA","Gd","Y","SBrkr",6.81673588059497,0,0,6.81673588059497,0,0.693147180559945,1,0,3,0.693147180559945,"TA",1.94591014905531,"Typ",0,"Attchd",1962,"Unf",1,252,"TA","TA","Y",0,0,0,0,0,0,0,10,2009,"WD","Normal",0
"1737",3.04452243772342,"RL",4.46062018938005,9.65994994906853,"Pave","IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,8,1980,1980,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.75359019110636,"Gd","Gd","CBlock","Gd","Gd","Gd","ALQ",7.45818615734049,"Rec",4.53259949315326,5.24702407216049,7.60837447438078,"GasA","Gd","Y","SBrkr",7.60837447438078,0,0,7.60837447438078,1,0,2,0,2,0.693147180559945,"Gd",1.94591014905531,"Maj1",2,"Attchd",1980,"RFn",3,864,"TA","TA","Y",6.13772705408623,0,0,5.54517744447956,0,0,0,4,2009,"WD","Normal",0
"1738",4.11087386417331,"RL",4.46062018938005,9.38848655735966,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,8,1991,2008,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.28320372873799,"Gd","Gd","PConc","Gd","TA","No","GLQ",6.40025744530882,"ALQ",5.37989735354046,5.06890420222023,6.88346258641309,"GasA","Ex","Y","SBrkr",6.88346258641309,6.66057514983969,0,7.47079377419506,0,0.693147180559945,2,1,3,0.693147180559945,"Gd",2.07944154167984,"Typ",1,"Attchd",1991,"Unf",2,524,"TA","TA","Y",6.22059017009974,4.11087386417331,0,0,0,0,0,7,2009,"WD","Normal",0
"1739",5.08140436498446,"FV",3.49650756146648,7.96589273508453,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.22766249872865,7.22766249872865,"GasA","Ex","Y","SBrkr",7.22766249872865,7.39633529380081,0,8.00836557031292,0,0,2,1,3,0.693147180559945,"Gd",2.30258509299405,"Mod",1,"BuiltIn",2004,"Fin",3,704,"TA","TA","Y",0,5.18178355029209,0,0,0,0,0,7,2009,"WD","Normal",0
"1740",4.79579054559674,"FV",3.69689080930731,8.25088114470065,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",6,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",5.63835466933375,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.45414107814668,7.45414107814668,"GasA","Ex","Y","SBrkr",7.45414107814668,0,0,7.45414107814668,0,0,2,1,2,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2008,"Fin",2,561,"TA","TA","Y",0,5.54126354515843,0,0,0,0,0,1,2009,"New","Partial",0
"1741",4.79579054559674,"FV",3.69689080930731,8.34711636103872,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",6,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",5.53338948872752,"Gd","TA","PConc","Gd","TA","No","GLQ",6.87005341179813,"Unf",0,5.21493575760899,7.04403289727469,"GasA","Ex","Y","SBrkr",7.13648320859025,0,0,7.13648320859025,1,0,1,1,1,0.693147180559945,"Gd",1.79175946922805,"Typ",1,"Attchd",2008,"Fin",2,641,"TA","TA","Y",0,5.13579843705026,0,0,0,0,0,3,2009,"WD","Normal",0
"1742",5.08140436498446,"FV",3.55534806148941,8.00603417874901,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",6.24222326545517,"Gd","TA","PConc","Gd","TA","No","GLQ",6.23048144757848,"Unf",0,5.52146091786225,6.62936325343745,"GasA","Ex","Y","SBrkr",6.62936325343745,6.62936325343745,0,7.32184971378836,1,0,2,1,2,0.693147180559945,"Gd",1.6094379124341,"Typ",0,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,3.49650756146648,0,0,0,0,0,8,2009,"WD","Normal",0
"1743",5.08140436498446,"FV",3.58351893845611,8.23456499326713,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","BrkFace",5.3890717298165,"Gd","TA","PConc","Gd","TA","No","GLQ",6.30991827822652,"Unf",0,4.96284463025991,6.53958595561767,"GasA","Ex","Y","SBrkr",6.57088296233958,6.60665018619822,0,7.28138566357028,1,0,2,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"Detchd",1999,"Unf",2,506,"TA","TA","Y",0,3.55534806148941,0,0,0,0,0,9,2009,"WD","Normal",0
"1744",3.04452243772342,"RL",4.46062018938005,9.59526257885302,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,9,1977,2008,"Gable","CompShg","MetalSd","MetalSd","BrkFace",6.11146733950268,"Ex","Ex","CBlock","Gd","Gd","Gd","GLQ",7.13329595489607,"ALQ",4.91998092582813,5.7268477475872,7.43543801981455,"GasA","Ex","Y","SBrkr",7.43543801981455,0,0,7.43543801981455,1,0,2,0,2,0.693147180559945,"Ex",1.79175946922805,"Typ",1,"Attchd",1977,"Fin",2,642,"TA","TA","Y",6.21860011969173,4.79579054559674,0,5.42053499927229,0,0,0,6,2009,"WD","Normal",0
"1745",3.04452243772342,"RL",4.70953020131233,9.64329093701921,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",7,5,1981,1981,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","TA","Mn","LwQ",4.80402104473326,"Unf",0,7.39018142822643,7.46221493976819,"GasA","TA","Y","SBrkr",7.46221493976819,0,0,7.46221493976819,0,0,1,1,2,0.693147180559945,"Gd",2.07944154167984,"Typ",0,"Attchd",1981,"RFn",2,540,"TA","TA","Y",5.43372200355424,3.04452243772342,5.3890717298165,0,0,0,0,6,2009,"WD","Normal",0
"1746",4.39444915467244,"RL",4.39444915467244,9.16962253869762,"Pave","Reg","Low","AllPub","FR2","Mod","Veenker","Feedr","Norm","1Fam","SLvl",8,5,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",5.30330490805908,"Gd","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,5.97380961186926,5.97380961186926,"GasA","Ex","Y","SBrkr",7.30518821539304,6.92067150424868,0,7.82404601085629,0,0,2,1,4,0.693147180559945,"TA",1.79175946922805,"Typ",1,"Attchd",1976,"Unf",2,527,"TA","TA","Y",0,4.17438726989564,0,0,0,0,0,1,2009,"WD","Abnorml",0
"1747",4.11087386417331,"RL",4.46062018938005,9.45195232757344,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","2Story",7,6,1974,1974,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","Mn","GLQ",6.3297209055227,"LwQ",3.76120011569356,5.01727983681492,6.62406522779989,"GasA","TA","Y","SBrkr",7.15929190479756,6.6631326959908,0,7.63433723562832,0,0,2,1,3,0.693147180559945,"Gd",2.07944154167984,"Typ",2,"Attchd",1974,"RFn",2,784,"TA","TA","Y",5.6970934865054,3.71357206670431,0,0,0,0,0,6,2009,"WD","Normal",0
"1748",4.11087386417331,"RL",4.39444915467244,9.24965723435313,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",6,7,1967,1997,"Gable","CompShg","MetalSd","MetalSd","BrkFace",5.54907608489522,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,6.83840520084734,6.83840520084734,"GasA","Gd","Y","SBrkr",7.14834574390007,7.22256601882217,0,7.87891291229713,0,0,2,1,5,0.693147180559945,"Gd",2.19722457733622,"Typ",1,"Attchd",1967,"RFn",2,515,"TA","TA","Y",0,4.79579054559674,0,0,5.12989871492307,0,0,5,2009,"WD","Normal",0
